date,commodity,source,source_lat,source_lng,target,target_lat,target_lng,price_differential,source_price,target_price,flow_weight
2024-02-01,wage (non-qualified labour),hajjah,1735805.5042575903,351073.2264011586,amanat al asimah,1696998.714254215,413747.54216314765,30.269546999999996,23.725166,53.994713,30.269546999999996
2024-02-01,wage (non-qualified labour),hajjah,1735805.5042575903,351073.2264011586,sana'a,1683424.5251799258,444268.5254077898,0.670458,23.725166,23.054708,0.670458
2024-02-01,wage (non-qualified labour),hajjah,1735805.5042575903,351073.2264011586,raymah,1626148.635239956,349117.30304702686,6.410864,23.725166,30.13603,6.410864
2024-02-01,wage (non-qualified labour),ibb,1545240.393413971,411980.9012852698,taizz,1501490.1068909634,393975.03232055355,3.0631520000000023,26.71999,29.783142,3.0631520000000023
2024-02-01,wage (non-qualified labour),ibb,1545240.393413971,411980.9012852698,al dhale'e,1514911.5982678996,470879.9633936708,51.765308000000005,26.71999,78.485298,51.765308000000005
2024-02-01,wage (non-qualified labour),ibb,1545240.393413971,411980.9012852698,dhamar,1607976.2967569984,434812.9555183367,2.9914570000000005,26.71999,23.728533,2.9914570000000005
2024-02-01,wage (non-qualified labour),ibb,1545240.393413971,411980.9012852698,raymah,1626148.635239956,349117.30304702686,3.4160400000000024,26.71999,30.13603,3.4160400000000024
2024-02-01,wage (non-qualified labour),ibb,1545240.393413971,411980.9012852698,lahj,1443403.357394038,487346.6774931812,9.543957000000002,26.71999,36.263947,9.543957000000002
2024-02-01,wage (non-qualified labour),lahj,1443403.357394038,487346.6774931812,aden,1413414.8996473695,502024.6752111473,39.730148,36.263947,75.994095,39.730148
2024-02-01,wage (non-qualified labour),lahj,1443403.357394038,487346.6774931812,abyan,1451453.433761742,540930.338796394,6.296984999999999,36.263947,42.560932,6.296984999999999
2024-02-01,wage (non-qualified labour),lahj,1443403.357394038,487346.6774931812,al dhale'e,1514911.5982678996,470879.9633936708,42.221351,36.263947,78.485298,42.221351
2024-02-01,wage (non-qualified labour),lahj,1443403.357394038,487346.6774931812,taizz,1501490.1068909634,393975.03232055355,6.480805,36.263947,29.783142,6.480805
2024-02-01,wage (non-qualified labour),lahj,1443403.357394038,487346.6774931812,ibb,1545240.393413971,411980.9012852698,9.543957000000002,36.263947,26.71999,9.543957000000002
2024-02-01,wage (non-qualified labour),marib,1709755.4170365373,535024.7951991099,sana'a,1683424.5251799258,444268.5254077898,42.61884499999999,65.673553,23.054708,42.61884499999999
2024-02-01,wage (non-qualified labour),marib,1709755.4170365373,535024.7951991099,al jawf,1787696.8583625571,476286.69293194957,39.214433,65.673553,26.45912,39.214433
2024-02-01,wage (non-qualified labour),marib,1709755.4170365373,535024.7951991099,amanat al asimah,1696998.714254215,413747.54216314765,11.678840000000001,65.673553,53.994713,11.678840000000001
2024-02-01,wage (non-qualified labour),marib,1709755.4170365373,535024.7951991099,dhamar,1607976.2967569984,434812.9555183367,41.94502,65.673553,23.728533,41.94502
2024-02-01,wage (non-qualified labour),marib,1709755.4170365373,535024.7951991099,amran,1731425.0945279438,386679.5361423165,40.233847999999995,65.673553,25.439705,40.233847999999995
2024-02-01,wage (non-qualified labour),raymah,1626148.635239956,349117.30304702686,al hudaydah,1636434.4562545866,279153.2519347584,12.559099000000003,30.13603,17.576931,12.559099000000003
2024-02-01,wage (non-qualified labour),raymah,1626148.635239956,349117.30304702686,al mahwit,1710572.7821730792,343747.8114166759,10.751749,30.13603,19.384281,10.751749
2024-02-01,wage (non-qualified labour),raymah,1626148.635239956,349117.30304702686,dhamar,1607976.2967569984,434812.9555183367,6.407497000000003,30.13603,23.728533,6.407497000000003
2024-02-01,wage (non-qualified labour),raymah,1626148.635239956,349117.30304702686,amanat al asimah,1696998.714254215,413747.54216314765,23.858682999999996,30.13603,53.994713,23.858682999999996
2024-02-01,wage (non-qualified labour),raymah,1626148.635239956,349117.30304702686,ibb,1545240.393413971,411980.9012852698,3.4160400000000024,30.13603,26.71999,3.4160400000000024
2024-02-01,wage (non-qualified labour),sana'a,1683424.5251799258,444268.5254077898,amanat al asimah,1696998.714254215,413747.54216314765,30.940004999999996,23.054708,53.994713,30.940004999999996
2024-02-01,wage (non-qualified labour),sana'a,1683424.5251799258,444268.5254077898,amran,1731425.0945279438,386679.5361423165,2.3849969999999985,23.054708,25.439705,2.3849969999999985
2024-02-01,wage (non-qualified labour),sana'a,1683424.5251799258,444268.5254077898,dhamar,1607976.2967569984,434812.9555183367,0.6738249999999972,23.054708,23.728533,0.6738249999999972
2024-02-01,wage (non-qualified labour),sana'a,1683424.5251799258,444268.5254077898,marib,1709755.4170365373,535024.7951991099,42.61884499999999,23.054708,65.673553,42.61884499999999
2024-02-01,wage (non-qualified labour),sana'a,1683424.5251799258,444268.5254077898,al mahwit,1710572.7821730792,343747.8114166759,3.670427,23.054708,19.384281,3.670427
2024-02-01,wage (non-qualified labour),shabwah,1607083.403143805,699110.4581984302,al bayda,1545869.2668154777,562191.4482966167,0.4353999999999978,30.811905,30.376505,0.4353999999999978
2024-02-01,wage (non-qualified labour),shabwah,1607083.403143805,699110.4581984302,marib,1709755.4170365373,535024.7951991099,34.861648,30.811905,65.673553,34.861648
2024-02-01,wage (non-qualified labour),shabwah,1607083.403143805,699110.4581984302,abyan,1451453.433761742,540930.338796394,11.749027000000002,30.811905,42.560932,11.749027000000002
2024-02-01,wage (non-qualified labour),shabwah,1607083.403143805,699110.4581984302,hadramaut,1688561.031182205,925529.1179596668,9.271027,30.811905,40.082932,9.271027
2024-02-01,wage (non-qualified labour),shabwah,1607083.403143805,699110.4581984302,al dhale'e,1514911.5982678996,470879.9633936708,47.673393000000004,30.811905,78.485298,47.673393000000004
2024-02-01,wage (non-qualified labour),socotra,1415534.3742756257,1484659.5682649969,al maharah,1805664.967681152,1269216.867839362,5.216018999999996,62.642334,57.426315,5.216018999999996
