date,commodity,source,source_lat,source_lng,target,target_lat,target_lng,price_differential,source_price,target_price,flow_weight
2020-07-01,eggs,al maharah,1805664.967681152,1269216.867839362,socotra,1415534.3742756257,1484659.5682649969,0.23199107,0.23199107,0.0,0.23199107
2020-07-01,eggs,ibb,1545240.393413971,411980.9012852698,taizz,1501490.1068909634,393975.03232055355,0.11938584999999999,0.16118069,0.28056654,0.11938584999999999
2020-07-01,eggs,shabwah,1607083.403143805,699110.4581984302,al bayda,1545869.2668154777,562191.4482966167,0.12010907999999998,0.28480962,0.16470054,0.12010907999999998
2020-07-01,eggs,socotra,1415534.3742756257,1484659.5682649969,al maharah,1805664.967681152,1269216.867839362,0.23199107,0.0,0.23199107,0.23199107
2020-07-01,eggs,socotra,1415534.3742756257,1484659.5682649969,hadramaut,1688561.031182205,925529.1179596668,0.24904333,0.0,0.24904333,0.24904333
2020-07-01,eggs,socotra,1415534.3742756257,1484659.5682649969,shabwah,1607083.403143805,699110.4581984302,0.28480962,0.0,0.28480962,0.28480962
2020-07-01,eggs,socotra,1415534.3742756257,1484659.5682649969,al bayda,1545869.2668154777,562191.4482966167,0.16470054,0.0,0.16470054,0.16470054
2020-07-01,eggs,socotra,1415534.3742756257,1484659.5682649969,abyan,1451453.433761742,540930.338796394,0.2113568,0.0,0.2113568,0.2113568
2020-07-01,eggs,taizz,1501490.1068909634,393975.03232055355,ibb,1545240.393413971,411980.9012852698,0.11938584999999999,0.28056654,0.16118069,0.11938584999999999
2020-07-01,eggs,taizz,1501490.1068909634,393975.03232055355,dhamar,1607976.2967569984,434812.9555183367,0.11083953999999999,0.28056654,0.169727,0.11083953999999999
2020-08-01,eggs,abyan,1451453.433761742,540930.338796394,taizz,1501490.1068909634,393975.03232055355,0.25589944,0.20104088,0.45694032,0.25589944
2020-08-01,eggs,aden,1413414.8996473695,502024.6752111473,taizz,1501490.1068909634,393975.03232055355,0.23398201000000002,0.22295831,0.45694032,0.23398201000000002
2020-08-01,eggs,al dhale'e,1514911.5982678996,470879.9633936708,taizz,1501490.1068909634,393975.03232055355,0.24509172,0.2118486,0.45694032,0.24509172
2020-08-01,eggs,al maharah,1805664.967681152,1269216.867839362,socotra,1415534.3742756257,1484659.5682649969,0.25410214,0.25410214,0.0,0.25410214
2020-08-01,eggs,ibb,1545240.393413971,411980.9012852698,taizz,1501490.1068909634,393975.03232055355,0.28623092,0.1707094,0.45694032,0.28623092
2020-08-01,eggs,lahj,1443403.357394038,487346.6774931812,taizz,1501490.1068909634,393975.03232055355,0.24938674000000002,0.20755358,0.45694032,0.24938674000000002
2020-08-01,eggs,socotra,1415534.3742756257,1484659.5682649969,al maharah,1805664.967681152,1269216.867839362,0.25410214,0.0,0.25410214,0.25410214
2020-08-01,eggs,socotra,1415534.3742756257,1484659.5682649969,hadramaut,1688561.031182205,925529.1179596668,0.2335234,0.0,0.2335234,0.2335234
2020-08-01,eggs,socotra,1415534.3742756257,1484659.5682649969,shabwah,1607083.403143805,699110.4581984302,0.25790873,0.0,0.25790873,0.25790873
2020-08-01,eggs,socotra,1415534.3742756257,1484659.5682649969,al bayda,1545869.2668154777,562191.4482966167,0.16886604,0.0,0.16886604,0.16886604
2020-08-01,eggs,socotra,1415534.3742756257,1484659.5682649969,abyan,1451453.433761742,540930.338796394,0.20104088,0.0,0.20104088,0.20104088
