region_id,date,avg_conflict_intensity
raymah,2022-07-01,0.69314718
raymah,2022-08-01,1.3862944
raymah,2022-09-01,0.69314718
raymah,2022-10-01,1.0986123
raymah,2022-11-01,0.69314718
raymah,2022-12-01,1.0986123
raymah,2023-01-01,1.0986123
raymah,2023-02-01,1.9459101
raymah,2023-03-01,1.9459101
raymah,2023-04-01,0.69314718
raymah,2023-05-01,4.59512
raymah,2023-06-01,1.3862944
raymah,2023-07-01,2.0794415
raymah,2023-08-01,0.69314718
raymah,2023-09-01,1.9459101
raymah,2023-10-01,2.5649493
raymah,2023-11-01,2.8332133
raymah,2023-12-01,3.2958369
raymah,2024-01-01,4.3820267
raymah,2024-02-01,3.1780539
raymah,2024-03-01,2.8903718
raymah,2024-04-01,2.4849067
raymah,2024-05-01,3.4011974
sana'a,2020-07-01,4.6968307
sana'a,2020-08-01,4.0839745857142855
sana'a,2020-09-01,5.4120841
sana'a,2020-10-01,5.2587957
sana'a,2020-11-01,6.158918899999999
sana'a,2020-12-01,4.6597767
sana'a,2021-01-01,3.4381323
sana'a,2021-02-01,5.2555385
sana'a,2021-03-01,7.0631322999999995
sana'a,2021-04-01,4.2310514
sana'a,2021-05-01,3.7800403
sana'a,2021-06-01,3.0742342
sana'a,2021-07-01,1.5890269
sana'a,2021-08-01,3.7862514999999997
sana'a,2021-09-01,4.2484951
sana'a,2021-10-01,3.5938286999999995
sana'a,2021-11-01,3.7132745
sana'a,2021-12-01,4.2142901
sana'a,2022-01-01,5.0942955
sana'a,2022-02-01,3.5450385
sana'a,2022-03-01,4.8948793
sana'a,2022-04-01,3.6684684999999995
sana'a,2022-05-01,2.9753213
sana'a,2022-06-01,3.0546237999999994
sana'a,2022-07-01,2.0715673
sana'a,2022-08-01,3.8198211
sana'a,2022-09-01,3.0868931
sana'a,2022-10-01,4.4731874
sana'a,2022-11-01,3.3807864
sana'a,2022-12-01,2.6287477
sana'a,2023-01-01,4.6491756
sana'a,2023-02-01,3.7813405999999996
sana'a,2023-03-01,2.585242
sana'a,2023-04-01,3.0523964999999995
sana'a,2023-05-01,4.0943446
sana'a,2023-06-01,4.943069
sana'a,2023-07-01,4.1958151
sana'a,2023-08-01,3.4488525
sana'a,2023-09-01,2.2499049
sana'a,2023-10-01,4.0114484
sana'a,2023-11-01,3.3140206
sana'a,2023-12-01,3.6361991999999996
sana'a,2024-01-01,4.3403358
sana'a,2024-02-01,2.7647145
sana'a,2024-03-01,3.6838543000000006
sana'a,2024-04-01,2.3937459
sana'a,2024-05-01,5.307188
shabwah,2020-07-01,5.7525725
shabwah,2020-08-01,5.2311087
shabwah,2020-09-01,6.5875502
shabwah,2020-10-01,5.4116459
shabwah,2020-11-01,5.2983174
shabwah,2020-12-01,3.2580964999999997
shabwah,2021-01-01,4.8675346
shabwah,2021-02-01,5.1239638
shabwah,2021-03-01,4.7874918
shabwah,2021-04-01,4.356709
shabwah,2021-05-01,5.4553213
shabwah,2021-06-01,3.9120231
shabwah,2021-07-01,5.7235851
shabwah,2021-08-01,4.0943446
shabwah,2021-09-01,7.3258076
shabwah,2021-10-01,7.0900769
shabwah,2021-11-01,5.8348107
shabwah,2021-12-01,8.8616333
shabwah,2022-01-01,11.24054
shabwah,2022-02-01,6.5366917
shabwah,2022-03-01,4.4773369
shabwah,2022-04-01,3.4011974
shabwah,2022-05-01,5.5834961
shabwah,2022-06-01,6.2915692
shabwah,2022-07-01,5.4116459
shabwah,2022-08-01,9.3143396
shabwah,2022-09-01,5.3132062
shabwah,2022-10-01,6.089045
shabwah,2022-11-01,6.684611800000001
shabwah,2022-12-01,4.3820267
shabwah,2023-01-01,6.0520892
shabwah,2023-02-01,3.3322046
shabwah,2023-03-01,7.1483459
shabwah,2023-04-01,5.7235851
shabwah,2023-05-01,6.440946600000001
shabwah,2023-06-01,6.661854700000001
shabwah,2023-07-01,5.2781148
shabwah,2023-08-01,6.2915692
shabwah,2023-09-01,6.6333184
shabwah,2023-10-01,5.4424176
shabwah,2023-11-01,4.3438053
shabwah,2023-12-01,4.9767337
shabwah,2024-01-01,8.0407686
shabwah,2024-02-01,4.7449322
shabwah,2024-03-01,4.9904327
shabwah,2024-04-01,4.9904327
shabwah,2024-05-01,6.1862087
socotra,2020-07-01,2.0794415
socotra,2020-08-01,1.3862944
socotra,2020-09-01,2.7725887
socotra,2020-10-01,0.69314718
socotra,2020-11-01,1.6094379
socotra,2020-12-01,1.7917595
socotra,2021-01-01,0.0
socotra,2021-02-01,0.0
socotra,2021-03-01,0.69314718
socotra,2021-04-01,0.69314718
socotra,2021-05-01,0.0
socotra,2021-06-01,0.0
socotra,2021-07-01,1.0986123
socotra,2021-08-01,0.6931471799999999
socotra,2021-09-01,2.0794415
socotra,2021-10-01,0.0
socotra,2021-11-01,1.0986123
socotra,2021-12-01,0.69314718
socotra,2022-01-01,0.0
socotra,2022-02-01,0.0
socotra,2022-03-01,1.0986123
socotra,2022-04-01,0.0
socotra,2022-05-01,1.3862944
socotra,2022-06-01,0.0
socotra,2022-07-01,0.69314718
socotra,2022-08-01,0.0
socotra,2022-09-01,0.0
socotra,2022-10-01,0.0
socotra,2022-11-01,0.0
socotra,2022-12-01,0.0
socotra,2023-01-01,0.0
socotra,2023-02-01,0.0
socotra,2023-03-01,0.0
socotra,2023-04-01,0.0
socotra,2023-05-01,0.69314718
socotra,2023-06-01,0.69314718
socotra,2023-07-01,0.0
socotra,2023-08-01,0.0
socotra,2023-09-01,0.0
socotra,2023-10-01,0.0
socotra,2023-11-01,0.69314718
socotra,2023-12-01,0.0
socotra,2024-01-01,0.0
socotra,2024-02-01,1.0986123
socotra,2024-03-01,0.0
socotra,2024-04-01,0.0
socotra,2024-05-01,0.69314718
taizz,2020-07-01,9.2667208
taizz,2020-08-01,7.8785343
taizz,2020-09-01,9.0758944
taizz,2020-10-01,9.3148804
taizz,2020-11-01,9.9642067
taizz,2020-12-01,8.0326853
taizz,2021-01-01,8.8586531
taizz,2021-02-01,7.305188199999999
taizz,2021-03-01,11.654608
taizz,2021-04-01,9.3429461
taizz,2021-05-01,8.1684866
taizz,2021-06-01,6.5012898
taizz,2021-07-01,7.2100797
taizz,2021-08-01,8.4499846
taizz,2021-09-01,8.1034946
taizz,2021-10-01,9.3076487
taizz,2021-11-01,8.9365616
taizz,2021-12-01,10.183011
taizz,2022-01-01,8.6161327
taizz,2022-02-01,9.9642067
taizz,2022-03-01,7.8272409
taizz,2022-04-01,7.8648038
taizz,2022-05-01,8.2297773
taizz,2022-06-01,8.2466955
taizz,2022-07-01,8.6961756
taizz,2022-08-01,8.6625051
taizz,2022-09-01,8.1291752
taizz,2022-10-01,8.7505245
taizz,2022-11-01,9.2402878
taizz,2022-12-01,7.344718899999999
taizz,2023-01-01,9.071538
taizz,2023-02-01,8.7323046
taizz,2023-03-01,8.6217337
taizz,2023-04-01,8.1633711
taizz,2023-05-01,8.7170267
taizz,2023-06-01,7.3562799
taizz,2023-07-01,8.6461143
taizz,2023-08-01,8.3380661
taizz,2023-09-01,7.8079166
taizz,2023-10-01,7.2598195
taizz,2023-11-01,6.8564620000000005
taizz,2023-12-01,6.8977051000000005
taizz,2024-01-01,7.6591716
taizz,2024-02-01,7.6530204
taizz,2024-03-01,6.226536800000001
taizz,2024-04-01,7.5347629
taizz,2024-05-01,7.9508548
