date,commodity,source,source_lat,source_lng,target,target_lat,target_lng,price_differential,source_price,target_price,flow_weight
2020-07-01,"peas (yellow, split)",abyan,1451453.433761742,540930.338796394,lahj,1443403.357394038,487346.6774931812,0.20754169999999994,1.4091777,1.6167194,0.20754169999999994
2020-07-01,"peas (yellow, split)",abyan,1451453.433761742,540930.338796394,al dhale'e,1514911.5982678996,470879.9633936708,1.4091777,1.4091777,0.0,1.4091777
2020-07-01,"peas (yellow, split)",abyan,1451453.433761742,540930.338796394,al bayda,1545869.2668154777,562191.4482966167,1.4091777,1.4091777,0.0,1.4091777
2020-07-01,"peas (yellow, split)",abyan,1451453.433761742,540930.338796394,taizz,1501490.1068909634,393975.03232055355,0.4087565999999998,1.4091777,1.8179343,0.4087565999999998
2020-07-01,"peas (yellow, split)",aden,1413414.8996473695,502024.6752111473,lahj,1443403.357394038,487346.6774931812,0.11099680000000012,1.5057226,1.6167194,0.11099680000000012
2020-07-01,"peas (yellow, split)",aden,1413414.8996473695,502024.6752111473,al dhale'e,1514911.5982678996,470879.9633936708,1.5057226,1.5057226,0.0,1.5057226
2020-07-01,"peas (yellow, split)",aden,1413414.8996473695,502024.6752111473,taizz,1501490.1068909634,393975.03232055355,0.3122117,1.5057226,1.8179343,0.3122117
2020-07-01,"peas (yellow, split)",aden,1413414.8996473695,502024.6752111473,al bayda,1545869.2668154777,562191.4482966167,1.5057226,1.5057226,0.0,1.5057226
2020-07-01,"peas (yellow, split)",al bayda,1545869.2668154777,562191.4482966167,abyan,1451453.433761742,540930.338796394,1.4091777,0.0,1.4091777,1.4091777
2020-07-01,"peas (yellow, split)",al bayda,1545869.2668154777,562191.4482966167,lahj,1443403.357394038,487346.6774931812,1.6167194,0.0,1.6167194,1.6167194
2020-07-01,"peas (yellow, split)",al bayda,1545869.2668154777,562191.4482966167,dhamar,1607976.2967569984,434812.9555183367,2.0476301,0.0,2.0476301,2.0476301
2020-07-01,"peas (yellow, split)",al bayda,1545869.2668154777,562191.4482966167,aden,1413414.8996473695,502024.6752111473,1.5057226,0.0,1.5057226,1.5057226
2020-07-01,"peas (yellow, split)",al dhale'e,1514911.5982678996,470879.9633936708,lahj,1443403.357394038,487346.6774931812,1.6167194,0.0,1.6167194,1.6167194
2020-07-01,"peas (yellow, split)",al dhale'e,1514911.5982678996,470879.9633936708,taizz,1501490.1068909634,393975.03232055355,1.8179343,0.0,1.8179343,1.8179343
2020-07-01,"peas (yellow, split)",al dhale'e,1514911.5982678996,470879.9633936708,abyan,1451453.433761742,540930.338796394,1.4091777,0.0,1.4091777,1.4091777
2020-07-01,"peas (yellow, split)",al hudaydah,1636434.4562545866,279153.2519347584,raymah,1626148.635239956,349117.30304702686,0.6612856,0.6529544,1.31424,0.6612856
2020-07-01,"peas (yellow, split)",al hudaydah,1636434.4562545866,279153.2519347584,hajjah,1735805.5042575903,351073.2264011586,0.6529544,0.6529544,0.0,0.6529544
2020-07-01,"peas (yellow, split)",al jawf,1787696.8583625571,476286.69293194957,amran,1731425.0945279438,386679.5361423165,0.62648326,0.0,0.62648326,0.62648326
2020-07-01,"peas (yellow, split)",al jawf,1787696.8583625571,476286.69293194957,sana'a,1683424.5251799258,444268.5254077898,2.0097375,0.0,2.0097375,2.0097375
2020-07-01,"peas (yellow, split)",al jawf,1787696.8583625571,476286.69293194957,amanat al asimah,1696998.714254215,413747.54216314765,0.73417574,0.0,0.73417574,0.73417574
2020-07-01,"peas (yellow, split)",al maharah,1805664.967681152,1269216.867839362,hadramaut,1688561.031182205,925529.1179596668,2.3402207,0.0,2.3402207,2.3402207
2020-07-01,"peas (yellow, split)",al mahwit,1710572.7821730792,343747.8114166759,hajjah,1735805.5042575903,351073.2264011586,0.70626581,0.70626581,0.0,0.70626581
2020-07-01,"peas (yellow, split)",al mahwit,1710572.7821730792,343747.8114166759,raymah,1626148.635239956,349117.30304702686,0.6079741900000001,0.70626581,1.31424,0.6079741900000001
2020-07-01,"peas (yellow, split)",amanat al asimah,1696998.714254215,413747.54216314765,sana'a,1683424.5251799258,444268.5254077898,1.27556176,0.73417574,2.0097375,1.27556176
2020-07-01,"peas (yellow, split)",amanat al asimah,1696998.714254215,413747.54216314765,amran,1731425.0945279438,386679.5361423165,0.10769247999999998,0.73417574,0.62648326,0.10769247999999998
2020-07-01,"peas (yellow, split)",amanat al asimah,1696998.714254215,413747.54216314765,hajjah,1735805.5042575903,351073.2264011586,0.73417574,0.73417574,0.0,0.73417574
2020-07-01,"peas (yellow, split)",amanat al asimah,1696998.714254215,413747.54216314765,dhamar,1607976.2967569984,434812.9555183367,1.3134543600000002,0.73417574,2.0476301,1.3134543600000002
2020-07-01,"peas (yellow, split)",amran,1731425.0945279438,386679.5361423165,hajjah,1735805.5042575903,351073.2264011586,0.62648326,0.62648326,0.0,0.62648326
2020-07-01,"peas (yellow, split)",amran,1731425.0945279438,386679.5361423165,amanat al asimah,1696998.714254215,413747.54216314765,0.10769247999999998,0.62648326,0.73417574,0.10769247999999998
2020-07-01,"peas (yellow, split)",amran,1731425.0945279438,386679.5361423165,sana'a,1683424.5251799258,444268.5254077898,1.3832542399999999,0.62648326,2.0097375,1.3832542399999999
2020-07-01,"peas (yellow, split)",amran,1731425.0945279438,386679.5361423165,al jawf,1787696.8583625571,476286.69293194957,0.62648326,0.62648326,0.0,0.62648326
2020-07-01,"peas (yellow, split)",dhamar,1607976.2967569984,434812.9555183367,ibb,1545240.393413971,411980.9012852698,2.0476301,2.0476301,0.0,2.0476301
2020-07-01,"peas (yellow, split)",dhamar,1607976.2967569984,434812.9555183367,raymah,1626148.635239956,349117.30304702686,0.7333901,2.0476301,1.31424,0.7333901
2020-07-01,"peas (yellow, split)",dhamar,1607976.2967569984,434812.9555183367,amanat al asimah,1696998.714254215,413747.54216314765,1.3134543600000002,2.0476301,0.73417574,1.3134543600000002
2020-07-01,"peas (yellow, split)",dhamar,1607976.2967569984,434812.9555183367,al dhale'e,1514911.5982678996,470879.9633936708,2.0476301,2.0476301,0.0,2.0476301
2020-07-01,"peas (yellow, split)",hadramaut,1688561.031182205,925529.1179596668,shabwah,1607083.403143805,699110.4581984302,2.3402207,2.3402207,0.0,2.3402207
2020-07-01,"peas (yellow, split)",hadramaut,1688561.031182205,925529.1179596668,al maharah,1805664.967681152,1269216.867839362,2.3402207,2.3402207,0.0,2.3402207
2020-07-01,"peas (yellow, split)",hadramaut,1688561.031182205,925529.1179596668,al bayda,1545869.2668154777,562191.4482966167,2.3402207,2.3402207,0.0,2.3402207
2020-07-01,"peas (yellow, split)",hadramaut,1688561.031182205,925529.1179596668,marib,1709755.4170365373,535024.7951991099,2.3402207,2.3402207,0.0,2.3402207
