date,commodity,source,source_lat,source_lng,target,target_lat,target_lng,price_differential,source_price,target_price,flow_weight
2021-03-01,beans (kidney red),socotra,1415534.3742756257,1484659.5682649969,al bayda,1545869.2668154777,562191.4482966167,3.7953181,0.0,3.7953181,3.7953181
2021-03-01,beans (kidney red),socotra,1415534.3742756257,1484659.5682649969,abyan,1451453.433761742,540930.338796394,5.290772,0.0,5.290772,5.290772
2021-03-01,beans (kidney red),taizz,1501490.1068909634,393975.03232055355,ibb,1545240.393413971,411980.9012852698,0.47874740000000005,3.9039843,3.4252369,0.47874740000000005
2021-03-01,beans (kidney red),taizz,1501490.1068909634,393975.03232055355,al dhale'e,1514911.5982678996,470879.9633936708,0.16299130000000028,3.9039843,4.0669756,0.16299130000000028
2021-03-01,beans (kidney red),taizz,1501490.1068909634,393975.03232055355,lahj,1443403.357394038,487346.6774931812,1.6728456,3.9039843,5.5768299,1.6728456
2021-03-01,beans (kidney red),taizz,1501490.1068909634,393975.03232055355,dhamar,1607976.2967569984,434812.9555183367,0.2660372,3.9039843,3.6379471,0.2660372
2021-03-01,beans (kidney red),taizz,1501490.1068909634,393975.03232055355,raymah,1626148.635239956,349117.30304702686,0.25445889999999993,3.9039843,3.6495254,0.25445889999999993
2021-04-01,beans (kidney red),abyan,1451453.433761742,540930.338796394,lahj,1443403.357394038,487346.6774931812,0.16660210000000042,5.1157837,5.2823858,0.16660210000000042
2021-04-01,beans (kidney red),abyan,1451453.433761742,540930.338796394,al dhale'e,1514911.5982678996,470879.9633936708,1.1667365999999997,5.1157837,3.9490471,1.1667365999999997
2021-04-01,beans (kidney red),abyan,1451453.433761742,540930.338796394,al bayda,1545869.2668154777,562191.4482966167,1.6792215999999995,5.1157837,3.4365621,1.6792215999999995
2021-04-01,beans (kidney red),abyan,1451453.433761742,540930.338796394,taizz,1501490.1068909634,393975.03232055355,1.1129388999999996,5.1157837,4.0028448,1.1129388999999996
2021-04-01,beans (kidney red),aden,1413414.8996473695,502024.6752111473,lahj,1443403.357394038,487346.6774931812,0.2332144000000005,5.0491714,5.2823858,0.2332144000000005
2021-04-01,beans (kidney red),aden,1413414.8996473695,502024.6752111473,al dhale'e,1514911.5982678996,470879.9633936708,1.1001242999999996,5.0491714,3.9490471,1.1001242999999996
2021-04-01,beans (kidney red),aden,1413414.8996473695,502024.6752111473,taizz,1501490.1068909634,393975.03232055355,1.0463265999999996,5.0491714,4.0028448,1.0463265999999996
2021-04-01,beans (kidney red),aden,1413414.8996473695,502024.6752111473,al bayda,1545869.2668154777,562191.4482966167,1.6126092999999995,5.0491714,3.4365621,1.6126092999999995
2021-04-01,beans (kidney red),al bayda,1545869.2668154777,562191.4482966167,al dhale'e,1514911.5982678996,470879.9633936708,0.5124849999999999,3.4365621,3.9490471,0.5124849999999999
2021-04-01,beans (kidney red),al bayda,1545869.2668154777,562191.4482966167,abyan,1451453.433761742,540930.338796394,1.6792215999999995,3.4365621,5.1157837,1.6792215999999995
2021-04-01,beans (kidney red),al bayda,1545869.2668154777,562191.4482966167,lahj,1443403.357394038,487346.6774931812,1.8458237,3.4365621,5.2823858,1.8458237
2021-04-01,beans (kidney red),al bayda,1545869.2668154777,562191.4482966167,aden,1413414.8996473695,502024.6752111473,1.6126092999999995,3.4365621,5.0491714,1.6126092999999995
2021-04-01,beans (kidney red),al dhale'e,1514911.5982678996,470879.9633936708,ibb,1545240.393413971,411980.9012852698,0.7539213,3.9490471,3.1951258,0.7539213
2021-04-01,beans (kidney red),al dhale'e,1514911.5982678996,470879.9633936708,lahj,1443403.357394038,487346.6774931812,1.3333387,3.9490471,5.2823858,1.3333387
2021-04-01,beans (kidney red),al dhale'e,1514911.5982678996,470879.9633936708,abyan,1451453.433761742,540930.338796394,1.1667365999999997,3.9490471,5.1157837,1.1667365999999997
2021-04-01,beans (kidney red),al dhale'e,1514911.5982678996,470879.9633936708,al bayda,1545869.2668154777,562191.4482966167,0.5124849999999999,3.9490471,3.4365621,0.5124849999999999
2021-04-01,beans (kidney red),al hudaydah,1636434.4562545866,279153.2519347584,raymah,1626148.635239956,349117.30304702686,0.23226760000000013,3.4556246,3.223357,0.23226760000000013
